ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13179181,JG386523,08/17/2023 03:15:00 PM,020XX N MILWAUKEE AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,1431,014,1,22,06,1159682,1913243,2023,09/14/2023 03:41:59 PM,41.91765602,-87.68875026,"(41.917656022, -87.688750258)"
12589893,JF109865,01/11/22 15:00,087XX S KINGSTON AVE,1541,OBSCENITY,SALE / DISTRIBUTE OBSCENE MATERIAL TO MINOR,RESIDENCE,FALSE,TRUE,0423,004,7,46,26,1194660,1847481,2022,06/17/2024 03:41:13 PM,41.73640903,-87.56241031,"(41.736409029, -87.562410309)"
13179344,JG386917,08/17/2023 07:25:00 PM,030XX N ELBRIDGE AVE,0860,THEFT,RETAIL THEFT,STREET,TRUE,FALSE,1412,014,35,21,06,1152158,1919830,2023,09/14/2023 03:41:59 PM,41.93588316,-87.71621965,"(41.935883156, -87.716219645)"
13181797,JG389859,08/20/2023 04:30:00 AM,020XX N LEAMINGTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,TRUE,TRUE,2522,025,36,19,14,1141753,1913164,2023,09/14/2023 03:41:59 PM,41.91779013,-87.75462463,"(41.917790125, -87.754624625)"
13181885,JG389920,08/20/2023 06:00:00 AM,020XX N LECLAIRE AVE,0820,THEFT,$500 AND UNDER,STREET,TRUE,TRUE,2522,025,26,19,06,1142089,1913063,2023,09/14/2023 03:41:59 PM,41.91750674,-87.75339264,"(41.917506742, -87.753392641)"
13183042,JG391309,08/21/2023 07:28:00 AM,016XX N WASHTENAW AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT / GROUNDS,TRUE,FALSE,1421,014,26,24,26,1158119,1910792,2023,09/14/2023 03:41:59 PM,41.91096238,-87.69455985,"(41.910962378, -87.694559852)"
13183567,JG392073,08/21/2023 02:37:00 PM,022XX N LEAMINGTON AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,STREET,TRUE,FALSE,2522,025,26,19,11,1141688,1914409,2023,09/14/2023 03:41:59 PM,41.92120774,-87.75483259,"(41.921207741, -87.754832585)"
13184491,JG393031,08/22/2023 11:44:00 AM,026XX N ELSTON AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,1432,014,32,22,06,1160867,1917657,2023,09/14/2023 03:41:59 PM,41.92974382,-87.68427378,"(41.929743818, -87.684273777)"
13187048,JG395977,08/24/2023 04:07:00 PM,016XX W DIVISION ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,1424,014,1,24,06,1164808,1908052,2023,09/14/2023 03:41:59 PM,41.9033043,-87.67006468,"(41.903304304, -87.670064675)"
13188119,JG397237,05/15/2015 12:00:00 AM,041XX W 24TH PL,1754,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,APARTMENT,TRUE,TRUE,1013,010,22,30,02,,,2015,09/14/2023 03:41:59 PM,,,
13188630,JG398002,08/26/2023 02:15:00 AM,047XX W FULLERTON AVE,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,TRUE,FALSE,2522,025,31,19,26,1144183,1915534,2023,09/14/2023 03:41:59 PM,41.9242483,-87.74563692,"(41.924248302, -87.745636923)"
13189104,JG398575,08/26/2023 01:43:00 PM,050XX N PULASKI RD,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1712,017,39,14,06,1148820,1933099,2023,09/14/2023 03:41:59 PM,41.97235959,-87.72814279,"(41.972359593, -87.728142793)"
13189895,JG399264,08/27/2023 01:16:00 AM,048XX N KIMBALL AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,TRUE,FALSE,1712,017,33,14,08B,1152841,1931987,2023,09/14/2023 03:41:59 PM,41.9692293,-87.71338636,"(41.969229299, -87.713386363)"
13190165,JG399731,08/27/2023 11:58:00 AM,025XX N ELSTON AVE,0860,THEFT,RETAIL THEFT,APPLIANCE STORE,TRUE,FALSE,1432,014,32,22,06,1161467,1917112,2023,09/14/2023 03:41:59 PM,41.92823582,-87.68208415,"(41.928235818, -87.682084152)"
13190179,JG399829,08/27/2023 01:16:00 PM,032XX W NORTH AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,1422,014,26,23,06,1154551,1910454,2023,09/14/2023 03:41:59 PM,41.91010705,-87.70767654,"(41.910107045, -87.707676543)"
13190936,JG400683,08/27/2023 10:00:00 PM,072XX S AVERS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,0833,008,23,65,07,1151953,1856354,2023,09/14/2023 03:41:59 PM,41.76170131,-87.71864284,"(41.761701305, -87.718642841)"
13190943,JG400635,08/28/2023 06:23:00 AM,027XX N NARRAGANSETT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),TRUE,FALSE,2512,025,36,19,14,1133273,1917606,2023,09/14/2023 03:41:59 PM,41.9301323,-87.7856768,"(41.9301323, -87.785676799)"
13192516,JG402535,08/29/2023 01:59:00 PM,014XX N LOCKWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,TRUE,TRUE,2532,025,37,25,14,1140764,1909050,2023,09/14/2023 03:41:59 PM,41.9065191,-87.75835963,"(41.906519104, -87.758359629)"
13193728,JG404030,08/30/2023 03:28:00 PM,026XX N ELSTON AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,1432,014,32,22,06,1160867,1917657,2023,09/14/2023 03:41:59 PM,41.92974382,-87.68427378,"(41.929743818, -87.684273777)"
13194223,JG404599,08/30/2023 10:34:00 AM,026XX N HARDING AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,TRUE,TRUE,2524,025,35,22,14,1149604,1917256,2023,09/14/2023 03:41:59 PM,41.92886994,-87.72567292,"(41.928869943, -87.725672915)"
13195102,JG405850,08/31/2023 05:12:00 PM,025XX N NARRAGANSETT AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,2512,025,36,19,06,1133317,1916205,2023,09/14/2023 03:41:59 PM,41.92628702,-87.785548,"(41.926287021, -87.785547998)"
13196606,JG407589,09/02/23 0:35,021XX W DIVISION ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,TRUE,FALSE,1424,014,1,24,08B,1161836,1907964,2023,09/14/2023 03:41:59 PM,41.90312536,-87.6809839,"(41.903125362, -87.680983903)"
13196922,JG407863,09/02/23 1:00,080XX S UNION AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,0621,006,6,71,08B,1173030,1851606,2023,09/14/2023 03:41:59 PM,41.74823293,-87.64153328,"(41.748232929, -87.641533277)"
13197242,JG408409,09/02/23 16:28,016XX N NEWCASTLE AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,RESIDENCE,TRUE,FALSE,2513,025,29,25,07,1130508,1910138,2023,09/14/2023 03:41:59 PM,41.90968718,-87.79600963,"(41.909687183, -87.796009633)"
13197663,JG408814,09/02/23 23:00,100XX S AVENUE M,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,TRUE,TRUE,0432,004,10,52,04B,1201485,1838962,2023,09/14/2023 03:41:59 PM,41.71286177,-87.53769489,"(41.71286177, -87.537694886)"
13197901,JG409181,09/01/23 19:50,049XX W CONCORD PL,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,2533,025,37,25,26,1143047,1910513,2023,09/14/2023 03:41:59 PM,41.91049144,-87.74993661,"(41.910491438, -87.749936608)"
13197965,JG409253,09/03/23 3:00,071XX S SPAULDING AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,0831,008,17,66,07,1155606,1857008,2023,09/14/2023 03:41:59 PM,41.76342357,-87.70523658,"(41.763423571, -87.705236576)"
13198575,JG409922,09/03/23 21:50,054XX N MILWAUKEE AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,TRUE,FALSE,1622,016,45,11,26,1136601,1936320,2023,09/14/2023 03:41:59 PM,41.98142637,-87.77299737,"(41.98142637, -87.772997369)"
13199574,JG411101,09/04/23 19:15,053XX S HOMAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,0822,008,14,63,08B,1154617,1869058,2023,09/14/2023 03:41:59 PM,41.79651034,-87.7085406,"(41.796510344, -87.708540596)"
13199642,JG411210,09/04/23 21:47,035XX N CICERO AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,TRUE,FALSE,1634,016,31,15,26,1143746,1923306,2023,09/14/2023 03:41:59 PM,41.94558362,-87.74704737,"(41.945583621, -87.747047365)"
13199696,JG411222,09/04/23 22:10,044XX N AUSTIN AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,TRUE,FALSE,1622,016,38,15,26,1135547,1928943,2023,09/14/2023 03:41:59 PM,41.96120206,-87.77704989,"(41.961202055, -87.777049892)"
13200550,JG412373,05/24/2023 12:00:00 PM,059XX N MELVINA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE - GARAGE,FALSE,TRUE,1622,016,45,10,07,1133926,1939049,2023,09/14/2023 03:41:59 PM,41.98896259,-87.78277087,"(41.988962585, -87.782770866)"
13200685,JG412660,09/05/23 19:18,019XX N CENTRAL AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,TRUE,FALSE,2515,025,29,25,26,1138744,1912269,2023,09/14/2023 03:41:59 PM,41.91538933,-87.76570174,"(41.915389329, -87.765701742)"
13200930,JG412695,09/05/23 19:22,021XX N AUSTIN AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,TRUE,TRUE,2515,025,36,19,04A,1136050,1913726,2023,09/14/2023 03:41:59 PM,41.91943601,-87.77556459,"(41.91943601, -87.775564587)"
13201040,JG412889,09/05/23 23:30,012XX N LAVERGNE AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,TRUE,FALSE,2533,025,37,25,26,1142810,1907622,2023,09/14/2023 03:41:59 PM,41.90256263,-87.75087938,"(41.902562633, -87.750879383)"
13201167,JG412911,09/05/23 22:54,019XX W NORTH AVE,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,TRUE,FALSE,1424,014,1,24,26,1163086,1910663,2023,09/14/2023 03:41:59 PM,41.91050544,-87.67631647,"(41.910505437, -87.676316472)"
7648887,HS453773,07/08/10 9:30,054XX S CORNELL AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,0234,002,5,41,06,1188189,1869081,2010,09/02/24 15:40,41.79583791,-87.5854294,"(41.795837911, -87.585429397)"
13581472,JH408232,05/06/24 8:00,030XX N KILPATRICK AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,TRUE,2521,025,31,19,07,1144516,1919733,2024,09/02/24 15:40,41.9357645,-87.74430733,"(41.935764495, -87.744307334)"
13581487,JH404364,08/15/2024 09:00:00 AM,086XX S PAULINA ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,FALSE,0614,006,18,71,08B,1166516,1847398,2024,09/02/24 15:40,41.73682681,-87.66552245,"(41.736826807, -87.665522445)"
13581948,JH409802,11/01/23 0:00,010XX N LEAMINGTON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1531,015,37,25,07,1141840,1906336,2023,09/02/24 15:40,41.89905172,-87.75447428,"(41.899051718, -87.754474276)"
13581471,JH409263,02/22/2024 12:00:00 AM,029XX N NORDICA AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,2511,025,29,18,11,1128571,1918800,2024,09/02/24 15:40,41.9334899,-87.80292868,"(41.933489898, -87.802928684)"
13581959,JH410009,08/15/2024 09:00:00 AM,003XX W 107TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,0512,005,21,49,11,1175837,1833968,2024,09/03/24 15:41,41.6997695,-87.63177425,"(41.699769496, -87.631774252)"
13618190,JH452795,06/30/2024 12:00:00 AM,064XX S CAMPBELL AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,FALSE,FALSE,0825,008,16,66,11,1160813,1861921,2024,10/04/24 15:40,41.77679963,-87.68601621,"(41.776799627, -87.686016209)"
13618176,JH453283,09/20/2024 06:25:00 PM,005XX E 46TH PL,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,FALSE,FALSE,0221,002,3,38,11,1180645,1874304,2024,10/04/24 15:40,41.81034705,-87.61293277,"(41.810347046, -87.612932772)"
13200739,JG412187,09/05/23 14:51,033XX W DOUGLAS BLVD,041A,BATTERY,AGGRAVATED - HANDGUN,APARTMENT,FALSE,TRUE,1021,010,24,29,04B,1154115,1893253,2023,05/24/2024 03:40:48 PM,41.8629145,-87.70973744,"(41.862914501, -87.709737438)"
13580971,JH408492,08/25/2024 12:00:00 PM,008XX E 54TH ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,0233,002,20,41,05,1182671,1869386,2024,09/02/24 15:41,41.79680481,-87.60565445,"(41.796804813, -87.605654453)"
13574724,JH401017,08/25/2024 02:59:00 AM,105XX S WENTWORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,0512,005,21,49,14,1176821,1834837,2024,09/02/24 15:41,41.7021321,-87.62814522,"(41.702132104, -87.628145219)"
13579378,JH406828,08/25/2024 06:12:00 AM,075XX S SAGINAW AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,OTHER (SPECIFY),FALSE,FALSE,0421,004,7,43,11,1195237,1855370,2024,09/02/24 15:41,41.75804287,-87.56003667,"(41.758042867, -87.560036671)"
13575447,JH402008,08/25/2024 06:00:00 PM,013XX S PLYMOUTH CT,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,0131,001,3,33,08B,1176247,1894228,2024,09/02/24 15:41,41.86512009,-87.62846427,"(41.865120094, -87.628464272)"
13574905,JH401349,08/25/2024 11:11:00 AM,073XX S KENWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - YARD (FRONT / BACK),FALSE,TRUE,0324,003,8,43,14,1186479,1856579,2024,09/02/24 15:41,41.76157203,-87.59209513,"(41.761572025, -87.592095134)"
13574811,JH401265,08/25/2024 08:00:00 AM,107XX S LANGLEY AVE,0810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,0513,005,9,50,06,1182812,1834086,2024,09/02/24 15:41,41.69993455,-87.60623128,"(41.699934552, -87.606231284)"
13575757,JH402435,08/25/2024 06:00:00 PM,011XX N WOLCOTT AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,ALLEY,FALSE,FALSE,1212,012,1,24,07,1163527,1907580,2024,09/02/24 15:41,41.90203618,-87.67478336,"(41.902036183, -87.674783358)"
13575401,JH402027,08/25/2024 09:30:00 PM,109XX S WENTWORTH AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,FALSE,FALSE,0513,005,9,49,07,1176884,1832518,2024,09/02/24 15:41,41.69576702,-87.62798408,"(41.695767018, -87.627984075)"
13575368,JH401579,08/25/2024 02:20:00 PM,025XX E 77TH ST,031B,ROBBERY,ARMED - OTHER FIREARM,APARTMENT,FALSE,FALSE,0421,004,7,43,03,1194316,1854398,2024,09/02/24 15:41,41.75539829,-87.56344385,"(41.755398293, -87.563443849)"
13579358,JH406572,08/26/2024 12:00:00 AM,078XX S WOLCOTT AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,0611,006,17,71,11,1165053,1852652,2024,09/02/24 15:41,41.75127558,-87.67073422,"(41.751275584, -87.670734217)"
13575187,JH401733,08/25/2024 05:19:00 PM,064XX S LOWE AVE,0560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,0723,007,20,68,08A,1173143,1862244,2024,09/02/24 15:41,41.7774224,-87.64080538,"(41.777422398, -87.640805377)"
13576016,JH402633,08/25/2024 05:00:00 PM,024XX W CHICAGO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1212,012,36,24,07,1160046,1905256,2024,09/02/24 15:41,41.89573155,-87.6876338,"(41.895731553, -87.6876338)"
13575724,JH402331,08/25/2024 08:30:00 PM,011XX S JEFFERSON ST,0820,THEFT,$500 AND UNDER,GAS STATION,FALSE,FALSE,0124,001,28,28,06,1172488,1895410,2024,09/02/24 15:41,41.86844745,-87.64222859,"(41.868447451, -87.642228591)"
13575162,JH401637,08/25/2024 03:48:00 PM,046XX W FOSTER AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,1712,017,39,14,06,1144494,1934166,2024,09/02/24 15:41,41.97537028,-87.74402343,"(41.975370278, -87.744023432)"
13478567,JH285727,05/25/2024 09:00:00 AM,034XX S INDIANA AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,0211,002,3,35,11,1178165,1882227,2024,09/02/24 15:41,41.8321451,-87.62178837,"(41.832145095, -87.62178837)"
13576338,JH401877,08/25/2024 05:00:00 PM,057XX S PRINCETON AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,FALSE,0711,007,20,68,03,1175264,1866980,2024,09/02/24 15:41,41.79037135,-87.63288839,"(41.790371351, -87.632888393)"
13574767,JH401085,08/25/2024 03:55:00 AM,030XX W 55TH ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,0824,008,14,63,04B,1157231,1868016,2024,09/02/24 15:41,41.79359842,-87.69898294,"(41.793598416, -87.698982943)"
13575759,JH402422,08/25/2024 07:00:00 PM,062XX S DORCHESTER AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,0314,003,20,42,05,1186613,1863750,2024,09/02/24 15:41,41.78124671,-87.59137728,"(41.781246706, -87.591377284)"
13575407,JH401999,08/25/2024 01:20:00 PM,008XX W EASTWOOD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,FALSE,FALSE,1914,019,46,3,05,1169877,1931098,2024,09/02/24 15:41,41.9664345,-87.6507713,"(41.966434501, -87.650771304)"
13575533,JH402066,08/25/2024 10:50:00 PM,034XX S LITUANICA AVE,0560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,0913,009,11,60,08A,1170874,1881855,2024,09/02/24 15:41,41.8312869,-87.64855071,"(41.831286899, -87.648550714)"
13575003,JH401484,08/25/2024 01:30:00 AM,007XX W WRIGHTWOOD AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,FALSE,FALSE,1935,019,43,7,07,1170995,1917502,2024,09/02/24 15:41,41.92910207,-87.6470609,"(41.929102073, -87.647060898)"
13576049,JH402783,08/25/2024 07:00:00 AM,008XX W CHICAGO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1214,012,27,24,14,1170516,1905569,2024,09/02/24 15:41,41.89636778,-87.64917085,"(41.896367783, -87.649170846)"
13576806,JH005065,08/25/2024 09:00:00 AM,045XX N CLARENDON AVE,0560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1914,019,46,3,08A,1170091,1930554,2024,09/02/24 15:41,41.96493707,-87.65000042,"(41.964937068, -87.650000419)"
13574859,JH401295,08/25/2024 10:25:00 AM,045XX N BROADWAY,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1914,019,46,3,14,1168244,1930323,2024,09/02/24 15:41,41.96434342,-87.65679804,"(41.964343416, -87.656798041)"
13583584,JH401214,01/01/13 0:00,060XX S SAWYER AVE,1753,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,FALSE,TRUE,0823,008,14,66,02,,,2013,09/02/24 15:41,,,
13581516,JH409364,08/17/2024 05:24:00 PM,022XX S SAWYER AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,FALSE,TRUE,1024,010,24,30,26,1155042,1888945,2024,09/02/24 15:40,41.85107434,-87.70644996,"(41.851074338, -87.706449961)"
13575125,JH401562,08/25/2024 11:37:00 AM,108XX S INDIANA AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,TRUE,TRUE,0513,005,9,49,26,1179501,1833203,2024,09/02/24 15:41,41.69758754,-87.61838156,"(41.697587544, -87.618381555)"
13575244,JH401843,08/25/2024 03:00:00 PM,008XX N KEDZIE AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,SIDEWALK,FALSE,TRUE,1121,011,27,23,04B,1154891,1905271,2024,09/02/24 15:41,41.89587761,-87.70656663,"(41.895877613, -87.706566627)"
13575326,JH401846,08/25/2024 07:08:00 PM,070XX S WESTERN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,0832,008,17,66,15,1161593,1857866,2024,09/02/24 15:41,41.76565599,-87.6832691,"(41.765655988, -87.683269102)"
13574562,JH400932,08/25/2024 01:00:00 AM,072XX N CLARK ST,0860,THEFT,RETAIL THEFT,GAS STATION,FALSE,FALSE,2423,024,49,1,06,1163243,1947985,2024,09/02/24 15:41,42.01291539,-87.67468582,"(42.012915394, -87.674685821)"
13575661,JH401504,08/25/2024 12:26:00 PM,027XX W DIVISION ST,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,FALSE,FALSE,1423,014,26,24,08B,1158012,1907868,2024,09/02/24 15:41,41.90294087,-87.69503287,"(41.902940868, -87.695032866)"
13574865,JH401151,08/25/2024 07:55:00 AM,028XX N RIDGEWAY AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2523,025,35,21,06,1150897,1918714,2024,09/02/24 15:41,41.93284557,-87.72088325,"(41.932845574, -87.720883252)"
13575185,JH401585,08/25/2024 03:10:00 PM,064XX S DORCHESTER AVE,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,FALSE,FALSE,0314,003,5,42,26,1186594,1862516,2024,09/02/24 15:41,41.77786096,-87.59148597,"(41.777860957, -87.59148597)"
13575476,JH401900,08/25/2024 08:04:00 PM,006XX N CLARK ST,0820,THEFT,$500 AND UNDER,RESTAURANT,TRUE,FALSE,1832,018,42,8,06,1175432,1904246,2024,09/02/24 15:41,41.89262841,-87.63115524,"(41.892628411, -87.63115524)"
13575629,JH402143,08/26/2024 12:00:00 AM,048XX W MADISON ST,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1533,015,28,25,08B,1144213,1899588,2024,09/02/24 15:41,41.88049015,-87.74592789,"(41.880490151, -87.745927891)"
13582742,JH410857,09/01/23 0:01,059XX N RAVENSWOOD AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,TRUE,2012,020,40,77,26,,,2023,09/02/24 15:41,,,
13575966,JH402398,08/25/2024 03:00:00 PM,113XX S PULASKI RD,0820,THEFT,$500 AND UNDER,VACANT LOT / LAND,FALSE,FALSE,2211,022,19,74,06,1151734,1829108,2024,09/02/24 15:41,41.68693759,-87.72015681,"(41.68693759, -87.720156809)"
13578488,JH405628,08/25/2024 09:00:00 PM,025XX W 63RD ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,0825,008,16,66,05,1160563,1862798,2024,09/02/24 15:41,41.7792114,-87.68690854,"(41.779211398, -87.686908538)"
13575230,JH401726,08/25/2024 04:40:00 PM,073XX S SOUTH SHORE DR,1360,CRIMINAL TRESPASS,TO VEHICLE,RESIDENCE - GARAGE,FALSE,FALSE,0334,003,7,43,26,1195314,1857224,2024,09/02/24 15:41,41.76312848,-87.55969337,"(41.763128478, -87.559693373)"
13575090,JH401537,08/25/2024 01:15:00 PM,044XX N BROADWAY,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,1913,019,46,3,06,1168469,1929861,2024,09/02/24 15:41,41.96307079,-87.65598421,"(41.963070794, -87.655984213)"
13577439,JH401986,08/25/2024 09:27:00 PM,017XX W 47TH ST,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESTAURANT,FALSE,FALSE,0924,009,15,61,04B,1165317,1873531,2024,09/02/24 15:41,41.80856468,-87.66917584,"(41.808564676, -87.66917584)"
13574575,JH400959,08/25/2024 01:00:00 AM,009XX W RANDOLPH ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,FALSE,FALSE,1224,012,27,28,08B,1170285,1901151,2024,09/02/24 15:41,41.88424955,-87.65014845,"(41.884249554, -87.650148454)"
13575487,JH402007,08/25/2024 09:24:00 PM,008XX W MARQUETTE RD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,0723,007,16,68,15,1171685,1860420,2024,09/02/24 15:41,41.77244922,-87.64620382,"(41.772449221, -87.646203817)"
13575485,JH401082,08/25/2024 04:10:00 AM,032XX N KILBOURN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,1731,017,30,16,14,1145808,1921190,2024,09/02/24 15:41,41.93973818,-87.739522,"(41.939738177, -87.739521999)"
13574696,JH401075,08/25/2024 03:10:00 AM,076XX S EXCHANGE AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,FALSE,FALSE,0421,004,7,43,03,1195776,1855003,2024,09/02/24 15:41,41.75702248,-87.55807346,"(41.75702248, -87.558073456)"
13576123,JH402750,08/25/2024 08:00:00 AM,029XX S DR MARTIN LUTHER KING JR DR,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,0133,001,4,35,06,1179389,1885691,2024,09/02/24 15:41,41.84162265,-87.61719144,"(41.841622651, -87.617191438)"
13576317,JH401967,08/25/2024 09:15:00 PM,044XX W JACKSON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1113,011,28,26,08B,1146848,1898318,2024,09/02/24 15:41,41.87695523,-87.73628476,"(41.876955225, -87.736284763)"
13574914,JH401316,08/25/2024 06:03:00 AM,038XX W ROOSEVELT RD,0810,THEFT,OVER $500,GAS STATION,FALSE,FALSE,1011,010,24,29,06,1151170,1894442,2024,09/02/24 15:41,41.86623545,-87.72051715,"(41.866235446, -87.720517147)"
13575850,JH402388,08/25/2024 08:00:00 PM,002XX N LAPORTE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1532,015,28,25,07,1143335,1901178,2024,09/02/24 15:41,41.88486975,-87.74911212,"(41.88486975, -87.749112116)"
